uniProtID,accession,label,existence,species,history,old_ID
Y288_THEMA,Q9WYC4,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 152, 'sequenceVersion': 1}",Y288_THEMA
Y1468_THEMA,Q9X1H9,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2003-02-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 109, 'sequenceVersion': 1}",Y1468_THEMA
TRPC_THEMA,Q56319,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 142, 'sequenceVersion': 3}",TRPC_THEMA
P1254_THEMA,Q9X0Y1,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2005-06-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 109, 'sequenceVersion': 1}",P1254_THEMA
PGKT_THEMA,P36204,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 156, 'sequenceVersion': 4}",PGKT_THEMA
YIDC_THEMA,Q9X1H2,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2003-11-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",YIDC_THEMA
SOR_THEMA,Q9WZC6,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 129, 'sequenceVersion': 1}",SOR_THEMA
SYGA_THEMA,Q9WY59,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 138, 'sequenceVersion': 1}",SYGA_THEMA
UVRA_THEMA,Q9WYV0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 151, 'sequenceVersion': 1}",UVRA_THEMA
QUEH_THEMA,Q9WZJ0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2017-05-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 80, 'sequenceVersion': 1}",QUEH_THEMA
PSUG_THEMA,Q9X1H5,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2010-01-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 106, 'sequenceVersion': 1}",PSUG_THEMA
RNPA_THEMA,Q9X1H4,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 133, 'sequenceVersion': 1}",RNPA_THEMA
UXAC_THEMA,Q9WXR9,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 124, 'sequenceVersion': 1}",UXAC_THEMA
Y983_THEMA,Q9X078,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",Y983_THEMA
TSAB_THEMA,Q9WZX7,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2013-10-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",TSAB_THEMA
RHO_THEMA,P38527,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 148, 'sequenceVersion': 2}",RHO_THEMA
SYW_THEMA,Q9WYW2,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",SYW_THEMA
PTLY_THEMA,Q9WYR4,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2011-02-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 107, 'sequenceVersion': 1}",PTLY_THEMA
RBGA_THEMA,Q9WZM6,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2011-06-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",RBGA_THEMA
RL7_THEMA,P29396,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1992-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-12-01', 'entryVersion': 152, 'sequenceVersion': 1}",RL7_THEMA
XYLA_THENE,P45687,1,Evidence at protein level,Thermotoga neapolitana,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",XYLA_THENE
MGTA_THENE,O86956,1,Evidence at protein level,Thermotoga neapolitana,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 93, 'sequenceVersion': 1}",MGTA_THENE
CBPA_THENN,B9K7M6,1,Evidence at protein level,Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 / NBRC 107923 / NS-E),"{'firstPublicDate': '2015-01-07', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2009-03-24', 'entryVersion': 61, 'sequenceVersion': 1}",CBPA_THENN
EABN_THEP1,A5IKD4,1,Evidence at protein level,Thermotoga petrophila (strain ATCC BAA-488 / DSM 13995 / JCM 10881 / RKU-1),"{'firstPublicDate': '2013-05-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-06-26', 'entryVersion': 83, 'sequenceVersion': 1}",EABN_THEP1
CAS3_THET8,Q53VY2,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2012-06-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 95, 'sequenceVersion': 1}",CAS3_THET8
LYSN_THET2,Q72LL6,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2009-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 99, 'sequenceVersion': 1}",LYSN_THET2
MGTE_THET8,Q5SMG8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-02-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 108, 'sequenceVersion': 1}",MGTE_THET8
PRODH_THET2,Q72IB8,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2016-07-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 110, 'sequenceVersion': 1}",PRODH_THET2
NDX1_THETH,Q75UV1,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2013-06-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 98, 'sequenceVersion': 1}",NDX1_THETH
HOA_THET8,Q53WI0,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-11-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 87, 'sequenceVersion': 1}",HOA_THET8
CLPB_THET8,Q9RA63,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 140, 'sequenceVersion': 2}",CLPB_THET8
SYG_THET8,P56206,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 143, 'sequenceVersion': 3}",SYG_THET8
TTUC_THET2,Q72J02,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2017-12-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 100, 'sequenceVersion': 1}",TTUC_THET2
SYV_THETH,P96142,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 132, 'sequenceVersion': 2}",SYV_THETH
SUCC_THETH,P25126,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1992-05-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-05-01', 'entryVersion': 104, 'sequenceVersion': 1}",SUCC_THETH
PYRG_THET8,Q5SIA8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 108, 'sequenceVersion': 1}",PYRG_THET8
TTUA_THET2,Q72LF3,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2017-11-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 103, 'sequenceVersion': 1}",TTUA_THET2
SPEE_THET8,Q5SK28,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 114, 'sequenceVersion': 1}",SPEE_THET8
TLBP_THET8,Q5SK82,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2013-10-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 91, 'sequenceVersion': 1}",TLBP_THET8
COX13_THET8,P98005,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-02-01', 'entryVersion': 148, 'sequenceVersion': 1}",COX13_THET8
CAPSD_BP234,A7XXC2,1,Evidence at protein level,Thermus virus P23-45,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2020-08-12', 'lastSequenceUpdateDate': '2007-10-23', 'entryVersion': 35, 'sequenceVersion': 1}",CAPSD_BP234
COX2_THET8,Q5SJ80,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 127, 'sequenceVersion': 1}",COX2_THET8
EFG_THET8,Q5SHN5,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 123, 'sequenceVersion': 1}",EFG_THET8
COBT_THET8,Q7SIC7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2004-03-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-06-07', 'entryVersion': 118, 'sequenceVersion': 2}",COBT_THET8
AMPT_THET8,P42778,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 95, 'sequenceVersion': 1}",AMPT_THET8
AROQ_THET8,Q5SIL5,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 90, 'sequenceVersion': 1}",AROQ_THET8
CBP1_THET8,Q5SLM3,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2014-04-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 85, 'sequenceVersion': 1}",CBP1_THET8
CAS6_THET8,Q53WG9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2012-06-13', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 88, 'sequenceVersion': 1}",CAS6_THET8
CARH_THET8,Q53W62,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2014-06-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 103, 'sequenceVersion': 1}",CARH_THET8
CSE1_THET8,Q53VY1,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2012-09-05', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 70, 'sequenceVersion': 1}",CSE1_THET8
DAFA_THET8,P77527,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-02-01', 'entryVersion': 87, 'sequenceVersion': 1}",DAFA_THET8
CAS1B_THET8,Q53WG8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2012-05-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 79, 'sequenceVersion': 1}",CAS1B_THET8
CRP_THET8,Q5SID7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2016-05-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 121, 'sequenceVersion': 1}",CRP_THET8
ISPG_THET2,Q72H18,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 101, 'sequenceVersion': 1}",ISPG_THET2
NRNA_THET8,Q5SM25,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2012-10-31', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 74, 'sequenceVersion': 1}",NRNA_THET8
MDH_THETH,P10584,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1989-07-01', 'entryVersion': 148, 'sequenceVersion': 1}",MDH_THETH
NQO3_THET8,Q56223,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 158, 'sequenceVersion': 2}",NQO3_THET8
NQO10_THET8,Q56225,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 115, 'sequenceVersion': 1}",NQO10_THET8
KCY_THET8,Q5SL35,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 93, 'sequenceVersion': 1}",KCY_THET8
KT3K_THET8,Q5SJ35,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2019-10-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 96, 'sequenceVersion': 1}",KT3K_THET8
IF2_THET8,P48515,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 137, 'sequenceVersion': 2}",IF2_THET8
FPG_THET8,O50606,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 152, 'sequenceVersion': 3}",FPG_THET8
NQO15_THET8,Q5SKZ7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-04-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 101, 'sequenceVersion': 3}",NQO15_THET8
NQO12_THET8,Q56227,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",NQO12_THET8
NQO8_THET8,Q60019,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",NQO8_THET8
DDL_THET8,Q5SHZ3,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-06-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 111, 'sequenceVersion': 1}",DDL_THET8
NOX_THET8,Q60049,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 118, 'sequenceVersion': 2}",NOX_THET8
RSMF_THET8,Q5SII2,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2015-01-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 88, 'sequenceVersion': 1}",RSMF_THET8
SYFA_THETH,P27001,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1992-08-01', 'entryVersion': 143, 'sequenceVersion': 1}",SYFA_THETH
PDXT_THET8,Q5SKD6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-07-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 92, 'sequenceVersion': 1}",PDXT_THET8
RPOA_THETH,Q9Z9H6,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 128, 'sequenceVersion': 1}",RPOA_THETH
PORTL_BPG20,A0A1L4BKQ4,1,Evidence at protein level,Thermus phage G20c,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2017-03-15', 'entryVersion': 24, 'sequenceVersion': 1}",PORTL_BPG20
PYRR_THET8,Q5SK65,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2007-07-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 107, 'sequenceVersion': 1}",PYRR_THET8
RL10_THET2,Q72GS1,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2005-03-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 90, 'sequenceVersion': 1}",RL10_THET2
RL5_THET8,Q5SHQ0,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 152, 'sequenceVersion': 3}",RL5_THET8
RL30_THETH,P74909,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 106, 'sequenceVersion': 3}",RL30_THETH
RS6_THETH,P23370,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 117, 'sequenceVersion': 2}",RS6_THETH
SECDF_THET8,Q5SKE6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2011-09-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 97, 'sequenceVersion': 1}",SECDF_THET8
THYX_THET8,Q5SJB8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 87, 'sequenceVersion': 1}",THYX_THET8
RS2_THET8,P80371,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 198, 'sequenceVersion': 4}",RS2_THET8
SEPBH_THET8,Q5SJ85,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2014-07-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 102, 'sequenceVersion': 1}",SEPBH_THET8
RL15_THET8,Q5SHQ7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 141, 'sequenceVersion': 1}",RL15_THET8
RL34_THET8,P80340,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-03-15', 'entryVersion': 176, 'sequenceVersion': 3}",RL34_THET8
RL21_THET2,Q72HR2,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 107, 'sequenceVersion': 1}",RL21_THET2
RL24_THET8,Q5SHP9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 142, 'sequenceVersion': 1}",RL24_THET8
RL2_THET2,Q72I07,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2006-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 110, 'sequenceVersion': 1}",RL2_THET2
RS12_THETH,P17293,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 148, 'sequenceVersion': 3}",RS12_THETH
